file,path,label_id,n_tokens,tokenization_json
AA_403.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_403.xml,1,250,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_404.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_404.xml,1,110,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_405.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_405.xml,1,280,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_406.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_406.xml,1,329,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_407.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_407.xml,1,327,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_408.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_408.xml,1,341,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_409.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_409.xml,1,258,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_410.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_410.xml,1,224,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_411.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_411.xml,1,315,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_412.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_412.xml,1,720,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_413.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_413.xml,1,271,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_416.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_416.xml,1,123,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_417.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_417.xml,1,218,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_418.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_418.xml,1,223,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_419.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_419.xml,1,148,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_420.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_420.xml,1,322,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_421.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_421.xml,1,421,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_422.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_422.xml,1,255,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_423.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_423.xml,1,214,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_424.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_424.xml,1,380,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_426.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_426.xml,1,175,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_427.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_427.xml,1,368,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_428.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_428.xml,1,290,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_429.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_429.xml,1,210,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_430.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_430.xml,1,175,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_431.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_431.xml,1,234,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_432.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_432.xml,1,162,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_433.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_433.xml,1,105,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_435.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_435.xml,1,142,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_436.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_436.xml,1,258,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_437.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_437.xml,1,294,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_438.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_438.xml,1,131,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_439.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_439.xml,1,182,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_440.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_440.xml,1,148,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_441.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_441.xml,1,177,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_442.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_442.xml,1,155,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_443.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_443.xml,1,108,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_444.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_444.xml,1,223,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_445.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_445.xml,1,153,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_446.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_446.xml,1,169,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_447.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_447.xml,1,195,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_448.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_448.xml,1,287,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_449.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_449.xml,1,248,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_450.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_450.xml,1,163,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_451.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_451.xml,1,271,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_452.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_452.xml,1,273,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_453.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_453.xml,1,210,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_455.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_455.xml,1,71,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_456.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_456.xml,1,162,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_457.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_457.xml,1,216,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_458.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_458.xml,1,148,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_459.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_459.xml,1,118,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_460.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_460.xml,1,277,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_461.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_461.xml,1,294,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_462.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_462.xml,1,318,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_463.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_463.xml,1,274,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_464.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_464.xml,1,203,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_466.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_466.xml,1,261,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_467.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_467.xml,1,195,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_468.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_468.xml,1,263,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_469.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_469.xml,1,322,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_470.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_470.xml,1,305,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_471.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_471.xml,1,282,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_472.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_472.xml,1,264,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_474.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_474.xml,1,311,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_475.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_475.xml,1,207,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_476.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_476.xml,1,100,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_478.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_478.xml,1,194,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_479.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_479.xml,1,138,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_480.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_480.xml,1,209,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_481.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_481.xml,1,286,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_482.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_482.xml,1,240,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_483.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_483.xml,1,91,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_484.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_484.xml,1,84,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_485.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_485.xml,1,150,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_486.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_486.xml,1,257,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_487.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_487.xml,1,188,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_488.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_488.xml,1,255,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_489.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_489.xml,1,245,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_490.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_490.xml,1,306,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_493.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_493.xml,1,215,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_495.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_495.xml,1,209,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_496.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_496.xml,1,155,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_499.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_499.xml,1,131,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_500.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_500.xml,1,158,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_501.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_501.xml,1,130,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_502.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_502.xml,1,256,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_503.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_503.xml,1,178,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_504.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_504.xml,1,497,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_507.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_507.xml,1,106,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_508.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_508.xml,1,138,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_510.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_510.xml,1,147,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_511.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_511.xml,1,333,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_513.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_513.xml,1,165,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_514.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_514.xml,1,234,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
AA_515.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\AA_515.xml,1,234,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_100.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_100.xml,1,348,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_101.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_101.xml,1,287,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_105.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_105.xml,1,123,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_106.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_106.xml,1,92,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_107.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_107.xml,1,191,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_108.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_108.xml,1,220,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_109.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_109.xml,1,162,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_110.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_110.xml,1,282,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_112.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_112.xml,1,287,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_114.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_114.xml,1,187,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_115.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_115.xml,1,279,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_116.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_116.xml,1,134,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_117.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_117.xml,1,185,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_118.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_118.xml,1,221,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_119.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_119.xml,1,172,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_120.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_120.xml,1,128,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_121.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_121.xml,1,150,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_138.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_138.xml,1,171,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_139.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_139.xml,1,187,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_140.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_140.xml,1,164,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_141.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_141.xml,1,184,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_150.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_150.xml,1,270,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_151.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_151.xml,1,98,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
ARNAUDAS_Teruel_152.xml,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\profano_clean\ARNAUDAS_Teruel_152.xml,1,127,D:\BackUpDrive\Programacion\Python\TransFolk\data\ataa\tokenization\momet_ataa_20260427_140847_356497.json
